pair_id,layer_id,feature_boundary,visual_token_grid,alignment_method,token_manhattan_distance,token_count,cosine_distance,relative_l2_distance
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,9,14,"{""count"": 14, ""mean"": 0.011167275054114205, ""median"": 0.005891174077987671, ""p90"": 0.02607882618904113, ""min"": 0.0007855892181396484, ""max"": 0.054430603981018066, ""std"": 0.014278466184014205}","{""count"": 14, ""mean"": 0.21396476509315626, ""median"": 0.12764405831694603, ""p90"": 0.47476609349250787, ""min"": 0.04539645463228226, ""max"": 0.7784295678138733, ""std"": 0.20421133126673624}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,10,13,"{""count"": 13, ""mean"": 0.034843807037060075, ""median"": 0.014915764331817627, ""p90"": 0.07258000373840333, ""min"": 0.0013609528541564941, ""max"": 0.16567307710647583, ""std"": 0.045250476578452915}","{""count"": 13, ""mean"": 0.3145983683375212, ""median"": 0.3063781261444092, ""p90"": 0.42986359000206, ""min"": 0.0758572518825531, ""max"": 1.067689299583435, ""std"": 0.24969558941860584}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,11,13,"{""count"": 13, ""mean"": 0.03008429820720966, ""median"": 0.024690568447113037, ""p90"": 0.06225709915161133, ""min"": 0.00014090538024902344, ""max"": 0.09334719181060791, ""std"": 0.029703328352297373}","{""count"": 13, ""mean"": 0.38868322724906296, ""median"": 0.3721725642681122, ""p90"": 0.6728896856307984, ""min"": 0.01960633508861065, ""max"": 0.9789918661117554, ""std"": 0.27595688176529126}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,12,13,"{""count"": 13, ""mean"": 0.04932822172458355, ""median"": 0.016862809658050537, ""p90"": 0.1293972969055176, ""min"": 0.0006108283996582031, ""max"": 0.2100515365600586, ""std"": 0.06373087751050328}","{""count"": 13, ""mean"": 1.4634918043246636, ""median"": 0.3862988352775574, ""p90"": 3.2093595027923594, ""min"": 0.040075741708278656, ""max"": 10.172377586364746, ""std"": 2.690996434879398}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,13,13,"{""count"": 13, ""mean"": 0.05396227194712712, ""median"": 0.01846468448638916, ""p90"": 0.11944878101348877, ""min"": 0.0007117986679077148, ""max"": 0.2832832932472229, ""std"": 0.07825418478223733}","{""count"": 13, ""mean"": 0.3661653634447318, ""median"": 0.3113408088684082, ""p90"": 0.6174188017845155, ""min"": 0.04023848846554756, ""max"": 1.344346284866333, ""std"": 0.3473544953783269}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,14,13,"{""count"": 13, ""mean"": 0.06335251606427707, ""median"": 0.021089792251586914, ""p90"": 0.20124377012252812, ""min"": 0.0012475252151489258, ""max"": 0.2852703928947449, ""std"": 0.09131057162596705}","{""count"": 13, ""mean"": 0.36507595502413237, ""median"": 0.3094477355480194, ""p90"": 0.7456860184669495, ""min"": 0.0625028982758522, ""max"": 0.7635754346847534, ""std"": 0.2568325772879171}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,15,13,"{""count"": 13, ""mean"": 0.02007750364450308, ""median"": 0.0039961934089660645, ""p90"": 0.06624503135681155, ""min"": 0.0002987980842590332, ""max"": 0.10321509838104248, ""std"": 0.03128129002177637}","{""count"": 13, ""mean"": 0.3176439223954311, ""median"": 0.11679345369338989, ""p90"": 0.6179506540298463, ""min"": 0.035241272300481796, ""max"": 1.8308627605438232, ""std"": 0.4702595569732586}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,16,9,"{""count"": 9, ""mean"": 0.005506257216135661, ""median"": 0.005505383014678955, ""p90"": 0.011423265933990479, ""min"": 0.0001575946807861328, ""max"": 0.01640850305557251, ""std"": 0.005124599465061042}","{""count"": 9, ""mean"": 0.16179714993470246, ""median"": 0.12817196547985077, ""p90"": 0.32803388237953185, ""min"": 0.018432339653372765, ""max"": 0.3920842707157135, ""std"": 0.12027564013730374}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,17,6,"{""count"": 6, ""mean"": 0.03950374325116476, ""median"": 0.0050522685050964355, ""p90"": 0.11308997869491577, ""min"": 0.0003514289855957031, ""max"": 0.11829286813735962, ""std"": 0.05221926512018346}","{""count"": 6, ""mean"": 0.29789834717909497, ""median"": 0.12440688535571098, ""p90"": 0.7290942668914795, ""min"": 0.03367732837796211, ""max"": 0.7560093998908997, ""std"": 0.30756788164811305}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,18,4,"{""count"": 4, ""mean"": 0.012209326028823853, ""median"": 0.012881368398666382, ""p90"": 0.019735759496688845, ""min"": 0.0008063912391662598, ""max"": 0.022268176078796387, ""std"": 0.007646867046155633}","{""count"": 4, ""mean"": 0.20820722915232182, ""median"": 0.17462926357984543, ""p90"": 0.32359368652105336, ""min"": 0.0965695008635521, ""max"": 0.3870008885860443, ""std"": 0.10803607282109598}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,19,3,"{""count"": 3, ""mean"": 0.004798471927642822, ""median"": 0.0037785768508911133, ""p90"": 0.007945418357849121, ""min"": 0.0016297101974487305, ""max"": 0.008987128734588623, ""std"": 0.003089017250232314}","{""count"": 3, ""mean"": 0.10902392615874608, ""median"": 0.10399939119815826, ""p90"": 0.13669122755527496, ""min"": 0.07820820063352585, ""max"": 0.14486418664455414, ""std"": 0.027443148282139285}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,20,2,"{""count"": 2, ""mean"": 0.0038118958473205566, ""median"": 0.0038118958473205566, ""p90"": 0.005703413486480713, ""min"": 0.0014474987983703613, ""max"": 0.006176292896270752, ""std"": 0.0023643970489501953}","{""count"": 2, ""mean"": 0.19464043155312538, ""median"": 0.19464043155312538, ""p90"": 0.2986301012337208, ""min"": 0.06465334445238113, ""max"": 0.32462751865386963, ""std"": 0.12998708710074425}"
pair_000022,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,21,1,"{""count"": 1, ""mean"": 0.0010399222373962402, ""median"": 0.0010399222373962402, ""p90"": 0.0010399222373962402, ""min"": 0.0010399222373962402, ""max"": 0.0010399222373962402, ""std"": 0.0}","{""count"": 1, ""mean"": 0.23533447086811066, ""median"": 0.23533447086811066, ""p90"": 0.23533447086811066, ""min"": 0.23533447086811066, ""max"": 0.23533447086811066, ""std"": 0.0}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,0,26,"{""count"": 26, ""mean"": 0.058078653537310086, ""median"": 0.003420621156692505, ""p90"": 0.23415720462799072, ""min"": 0.00017851591110229492, ""max"": 0.2893940210342407, ""std"": 0.10150142163858732}","{""count"": 26, ""mean"": 0.24404929076822904, ""median"": 0.1117120049893856, ""p90"": 0.7167598903179169, ""min"": 0.026029709726572037, ""max"": 0.9326025247573853, ""std"": 0.2727088944484188}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,1,39,"{""count"": 39, ""mean"": 0.025699493212577623, ""median"": 0.003101944923400879, ""p90"": 0.07682533264160174, ""min"": 0.0001258254051208496, ""max"": 0.24659192562103271, ""std"": 0.05666930928420731}","{""count"": 39, ""mean"": 0.17079407525941348, ""median"": 0.0959770455956459, ""p90"": 0.5161242723464967, ""min"": 0.01631486788392067, ""max"": 0.7868644595146179, ""std"": 0.19161455685300174}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,2,33,"{""count"": 33, ""mean"": 0.010748604933420816, ""median"": 0.0012454986572265625, ""p90"": 0.02827824354171753, ""min"": 0.00013911724090576172, ""max"": 0.1309720277786255, ""std"": 0.02543519903675606}","{""count"": 33, ""mean"": 0.16247219039183675, ""median"": 0.10102631151676178, ""p90"": 0.449098962545395, ""min"": 0.020832790061831474, ""max"": 0.6884713768959045, ""std"": 0.17092863215245443}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,3,26,"{""count"": 26, ""mean"": 0.004481116166481605, ""median"": 0.0009531676769256592, ""p90"": 0.007683664560317993, ""min"": 0.00015044212341308594, ""max"": 0.05405986309051514, ""std"": 0.01080650071567154}","{""count"": 26, ""mean"": 0.10042233528712621, ""median"": 0.06660616397857666, ""p90"": 0.22284172475337982, ""min"": 0.02923465706408024, ""max"": 0.46177858114242554, ""std"": 0.10020194680434172}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,4,22,"{""count"": 22, ""mean"": 0.010100781917572021, ""median"": 0.0003820657730102539, ""p90"": 0.0020924985408782943, ""min"": 0.00014102458953857422, ""max"": 0.20832151174545288, ""std"": 0.043260706819772676}","{""count"": 22, ""mean"": 0.08133487902920354, ""median"": 0.04306081123650074, ""p90"": 0.15513990819454185, ""min"": 0.017098747193813324, ""max"": 0.6298567652702332, ""std"": 0.12628587813153652}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,5,18,"{""count"": 18, ""mean"": 0.004621611701117622, ""median"": 0.0005188286304473877, ""p90"": 0.00397651791572571, ""min"": 7.158517837524414e-05, ""max"": 0.06434440612792969, ""std"": 0.014558916507530866}","{""count"": 18, ""mean"": 0.0786047467134065, ""median"": 0.04282588139176369, ""p90"": 0.11782070100307467, ""min"": 0.01733202300965786, ""max"": 0.5323827862739563, ""std"": 0.11513217928101455}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,6,15,"{""count"": 15, ""mean"": 0.00043960412343343097, ""median"": 0.0002231597900390625, ""p90"": 0.001039159297943115, ""min"": 3.0875205993652344e-05, ""max"": 0.0012444853782653809, ""std"": 0.00037641443839155715}","{""count"": 15, ""mean"": 0.042942496637503304, ""median"": 0.034501317888498306, ""p90"": 0.0761157140135765, ""min"": 0.016753511503338814, ""max"": 0.08128641545772552, ""std"": 0.021449140933700858}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,7,13,"{""count"": 13, ""mean"": 0.00030974699900700495, ""median"": 0.00023496150970458984, ""p90"": 0.0005454063415527345, ""min"": 4.774332046508789e-05, ""max"": 0.0008366107940673828, ""std"": 0.0002108880410830894}","{""count"": 13, ""mean"": 0.04783421153059372, ""median"": 0.04677773267030716, ""p90"": 0.0703653410077095, ""min"": 0.017899680882692337, ""max"": 0.0742567852139473, ""std"": 0.01870869167215974}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,8,13,"{""count"": 13, ""mean"": 0.0004289517035851112, ""median"": 0.00019854307174682617, ""p90"": 0.001051759719848633, ""min"": 0.00010204315185546875, ""max"": 0.0015816092491149902, ""std"": 0.00043900907506036805}","{""count"": 13, ""mean"": 0.04272607126488136, ""median"": 0.02925771474838257, ""p90"": 0.08202140480279924, ""min"": 0.01462874747812748, ""max"": 0.09518514573574066, ""std"": 0.02555612710511179}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,9,13,"{""count"": 13, ""mean"": 0.0004532474737900954, ""median"": 0.0003643631935119629, ""p90"": 0.0006240010261535645, ""min"": 8.291006088256836e-05, ""max"": 0.0016571879386901855, ""std"": 0.00037809270725305957}","{""count"": 13, ""mean"": 0.052383649664429516, ""median"": 0.049951326102018356, ""p90"": 0.06559834331274032, ""min"": 0.030262378975749016, ""max"": 0.08853637427091599, ""std"": 0.015996479350703405}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,10,13,"{""count"": 13, ""mean"": 0.0003353128066429725, ""median"": 0.0002052783966064453, ""p90"": 0.0005627036094665528, ""min"": 4.029273986816406e-05, ""max"": 0.0013628602027893066, ""std"": 0.0003371538506159952}","{""count"": 13, ""mean"": 0.042907244740770414, ""median"": 0.027355939149856567, ""p90"": 0.09026990383863451, ""min"": 0.015075836330652237, ""max"": 0.09993306547403336, ""std"": 0.027942322165747532}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,11,13,"{""count"": 13, ""mean"": 0.00024202236762413612, ""median"": 0.0001550912857055664, ""p90"": 0.0005075573921203614, ""min"": 6.80685043334961e-05, ""max"": 0.0006043314933776855, ""std"": 0.00016627515770002986}","{""count"": 13, ""mean"": 0.030308547501380626, ""median"": 0.03165422007441521, ""p90"": 0.04143592938780785, ""min"": 0.012597376480698586, ""max"": 0.04467913880944252, ""std"": 0.009874117443930295}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,12,13,"{""count"": 13, ""mean"": 0.0007694271894601675, ""median"": 0.00025343894958496094, ""p90"": 0.0014650821685791022, ""min"": 8.934736251831055e-05, ""max"": 0.0050688982009887695, ""std"": 0.0013056072375758417}","{""count"": 13, ""mean"": 0.04494456122987545, ""median"": 0.030971165746450424, ""p90"": 0.07359234765172006, ""min"": 0.015318588353693485, ""max"": 0.14327898621559143, ""std"": 0.03359091687699547}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,13,13,"{""count"": 13, ""mean"": 0.002261712000920222, ""median"": 0.0005968809127807617, ""p90"": 0.007179069519042969, ""min"": 0.00014418363571166992, ""max"": 0.007221221923828125, ""std"": 0.002842558679894616}","{""count"": 13, ""mean"": 0.07577872691819301, ""median"": 0.06234578788280487, ""p90"": 0.13440692722797393, ""min"": 0.016995957121253014, ""max"": 0.18519087135791779, ""std"": 0.051719451583977366}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,14,13,"{""count"": 13, ""mean"": 0.0029057447726909933, ""median"": 0.001466214656829834, ""p90"": 0.005683302879333497, ""min"": 0.00018006563186645508, ""max"": 0.013650476932525635, ""std"": 0.0035950850645089932}","{""count"": 13, ""mean"": 0.08161199737626773, ""median"": 0.05414627864956856, ""p90"": 0.12956952452659606, ""min"": 0.0221309382468462, ""max"": 0.23118917644023895, ""std"": 0.0535201553839027}"
pair_000023,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,15,13,"{""count"": 13, ""mean"": 0.032619632207430325, ""median"": 0.005363523960113525, ""p90"": 0.09648036956787114, ""min"": 0.0001679062843322754, ""max"": 0.16140395402908325, ""std"": 0.04808305609316894}","{""count"": 13, ""mean"": 0.27402297865885955, ""median"": 0.1035940870642662, ""p90"": 0.5450226783752441, ""min"": 0.023214325308799744, ""max"": 0.9146971106529236, ""std"": 0.2697737112496274}"
